URN,la_code,la_name,establishment_number,establishment_name,type_of_establishment,establishment_type_group,establishment_status,phase_of_education,statutory_low_age,statutory_high_age,official_sixth_form,gender,admissions_policy,religious_character,school_capacity,number_of_pupils,percentage_fsm,postcode,easting,northing,lsoa_code,msoa_code,gor_name,urban_rural,london_sub_region,laestab,idaci_quintile,inspection_number,inspection_type,inspection_start_date,publication_date,overall_effectiveness,ofsted_overall_label,category_of_concern,quality_of_education,behaviour_and_attitudes,personal_development,effectiveness_of_leadership_and_management,safeguarding_is_effective,sixth_form_provision,previous_inspection_start_date,previous_overall_effectiveness,previous_category_of_concern,previous_quality_of_education,ks4_attainment8,ks4_pct_grade4_eng_maths,ks4_pct_grade5_eng_maths,ks4_progress8,ks4_p8_lower_ci,ks4_p8_upper_ci,ks4_pct_in_p8_calc,ks4_pct_entering_ebacc,ks4_pct_achieving_ebacc,ks4_ebacc_aps,ks4_total_pupils,scap_school_places,scap_pupils_on_roll,scap_unfilled_places,scap_pct_unfilled,scap_pupils_over_capacity,scap_pct_over_capacity,scap_utilisation_pct,sf_capacity,sf_pupils_on_roll,sf_utilisation_pct,wf_pupils_fte,wf_qualified_teachers_fte,wf_teachers_fte,wf_pupil_to_qual_unqual_teacher_ratio,imd_score,imd_rank,imd_decile,idaci_score,idaci_decile,imd_education_score,imd_education_decile,ks4_attainment8_england_quartile,ks4_p8_category,idaci_pct_approx,intake_neighbourhood_gap
138301,855,Leicestershire,4007.0,The Newbridge School,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,840.0,813.0,23.9,LE67 3SJ,442916.0,313470.0,E01025937,E02005407,East Midlands,Urban: Nearer to a major town or city,Not London,8554007.0,2.0,10298477,Serious Weaknesses S5 Reinspection,2024-11-05,28/11/2024,,,,2.0,2.0,2.0,2.0,Yes,9.0,21/06/2022,4.0,SWK,3.0,39.6,51.9,34.6,-0.27,-0.5,-0.05,96.0,5.8,4.5,3.35,156.0,900.0,803.0,97,10.77777778,0,0,89.2,,,,813.0,41.4,41.4,19.6,11.011,23765.0,8.0,0.202,7.0,15.103,6.0,Q1 (lowest),Below avg (-0.5 to -0.1),40.0,-16.1
138304,383,Leeds,4107.0,Crawshaw Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,1125.0,1109.0,23.4,LS28 9HU,422713.0,432948.0,E01011600,E02002408,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3834107.0,3.0,10346443,S5 Inspection,2024-10-15,24/11/2024,,,,3.0,3.0,2.0,3.0,Yes,9.0,03/07/2019,2.0,,9.0,42.9,62.6,43.2,-0.59,-0.78,-0.4,97.0,14.9,8.6,3.7,222.0,1223.0,1114.0,109,8.91251022,0,0,91.1,150.0,0.0,0.0,1109.0,58.2,59.2,18.7,8.512,26822.0,8.0,0.112,9.0,3.222,9.0,Q2,Well below avg (<-0.5),20.0,3.3999999999999986
138312,213,Westminster,4687.0,Westminster City School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Boys,Non-selective,Christian,890.0,800.0,44.6,SW1E 5HJ,529272.0,179311.0,E01004731,E02000979,London,Urban: Nearer to a major town or city,Inner London,2134687.0,4.0,ITS406874,S5 Inspection,2013-01-17,08/02/2013,2.0,Good,,9.0,9.0,9.0,2.0,9,9.0,10/02/2010,3.0,,9.0,50.7,74.6,50.9,0.09,-0.17,0.35,98.0,26.3,11.4,4.3,114.0,990.0,784.0,206,20.80808081,0,0,79.2,260.0,277.0,106.5,800.0,54.04,56.84,14.1,7.304,28289.0,9.0,0.147,8.0,2.938,10.0,Q3,Average (-0.1 to +0.1),30.0,14.600000000000001
138313,213,Westminster,4628.0,The Grey Coat Hospital,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Girls,Non-selective,Church of England,1082.0,1132.0,26.2,SW1P 2DY,529594.0,179104.0,E01004731,E02000979,London,Urban: Nearer to a major town or city,Inner London,2134628.0,4.0,10242402,S5 Inspection,2022-10-04,20/11/2022,1.0,Outstanding,,1.0,1.0,1.0,1.0,Yes,1.0,05/03/2009,1.0,,9.0,66.6,95.0,83.8,1.04,0.82,1.27,96.0,82.5,77.5,6.33,160.0,1055.0,1130.0,0,0,75,7.10900474,107.1,300.0,308.0,102.7,1132.0,69.73,70.33,16.1,7.304,28289.0,9.0,0.147,8.0,2.938,10.0,Q4 (highest),Well above avg (>+0.5),30.0,-3.8000000000000007
138314,371,Doncaster,4021.0,Armthorpe Academy,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,900.0,684.0,28.6,DN3 2DA,462410.0,405237.0,E01007480,E02001552,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3714021.0,4.0,10320276,S5 Inspection,2024-04-17,09/06/2024,3.0,Requires improvement,,3.0,3.0,2.0,3.0,Yes,9.0,08/01/2019,2.0,,9.0,37.5,49.5,27.6,-0.98,-1.26,-0.7,95.0,1.9,1.9,3.05,105.0,900.0,642.0,258,28.66666667,0,0,71.3,,,,684.0,36.4,39.36,17.4,33.935,6572.0,2.0,0.482,3.0,45.537,2.0,Q1 (lowest),Well below avg (<-0.5),80.0,-51.4
138318,896,Cheshire West and Chester,4100.0,Neston High School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1719.0,1724.0,17.1,CH64 9NH,329778.0,378283.0,E01018535,E02003841,North West,Urban: Nearer to a major town or city,Not London,8964100.0,1.0,ITS413381,S5 Inspection,2013-05-15,10/06/2013,2.0,Good,,9.0,9.0,9.0,2.0,9,9.0,15/09/2009,2.0,,9.0,45.1,66.7,42.1,0.22,0.05,0.38,96.0,25.6,16.2,3.81,297.0,1719.0,1729.0,0,0,10,0.58173357,100.6,219.0,228.0,104.1,1724.0,106.43,106.43,16.2,19.425,15164.0,5.0,0.376,4.0,23.394,4.0,Q2,Above avg (+0.1 to +0.5),70.0,-52.9
138323,855,Leicestershire,4051.0,Brookvale Groby Learning Campus,Academy converter,Academies,Open,Secondary,11.0,19.0,Has a sixth form,Mixed,Non-selective,Does not apply,1574.0,1431.0,13.8,LE6 0FP,451907.0,306904.0,E01025845,E02005379,East Midlands,Larger rural: Nearer to a major town or city,Not London,8554051.0,1.0,10298478,S5 Inspection,2024-10-15,12/11/2024,,,,2.0,2.0,2.0,2.0,Yes,2.0,05/02/2014,1.0,,9.0,49.7,80.1,52.1,-0.02,-0.2,0.16,100.0,38.1,24.2,4.36,236.0,1574.0,1414.0,160,10.16518424,0,0,89.8,374.0,219.0,58.6,1431.0,81.12,82.12,17.4,4.126,31739.0,10.0,0.117,9.0,5.373,9.0,Q3,Average (-0.1 to +0.1),20.0,-6.199999999999999
138326,311,Havering,5400.0,The Frances Bardsley Academy for Girls,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Girls,Non-selective,,1340.0,1393.0,22.5,RM1 2RR,552491.0,188325.0,E01002352,E02000479,London,Urban: Nearer to a major town or city,Outer London,3115400.0,3.0,10345941,S5 Inspection,2024-11-19,17/12/2024,,,,2.0,1.0,1.0,1.0,Yes,2.0,13/10/2011,2.0,,9.0,54.7,78.7,63.0,0.39,0.21,0.58,97.0,63.8,50.6,4.96,235.0,1440.0,1412.0,28,1.94444444,0,0,98.1,240.0,223.0,92.9,1393.0,85.5,87.73,15.9,19.251,15309.0,5.0,0.322,5.0,12.915,6.0,Q4 (highest),Above avg (+0.1 to +0.5),60.0,-37.5
138327,855,Leicestershire,4011.0,Heath Lane Academy,Academy converter,Academies,Open,Secondary,11.0,16.0,Has a sixth form,Mixed,Non-selective,Does not apply,800.0,674.0,30.7,LE9 7PD,445234.0,297741.0,E01025840,E02005382,East Midlands,Urban: Nearer to a major town or city,Not London,8554011.0,3.0,10087309,S8 No Formal Designation Visit,2019-07-02,21/07/2019,2.0,Good,,9.0,9.0,9.0,2.0,Yes,2.0,04/06/2013,1.0,,9.0,35.3,46.7,30.4,-0.55,-0.8,-0.31,96.0,4.4,3.7,2.97,135.0,784.0,694.0,90,11.47959184,0,0,88.5,,,,674.0,31.44,31.44,21.4,16.006,18228.0,6.0,0.255,6.0,24.627,4.0,Q1 (lowest),Well below avg (<-0.5),50.0,-19.3
138329,372,Rotherham,4800.0,St Bernard's Catholic High School,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Roman Catholic,730.0,820.0,22.6,S65 3BE,445058.0,392116.0,E01007710,E02001598,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3724800.0,4.0,10297368,S5 Inspection,2024-02-20,23/04/2024,2.0,Good,,2.0,1.0,1.0,1.0,Yes,9.0,10/11/2011,1.0,,9.0,48.3,68.2,49.0,0.32,0.09,0.55,98.0,31.8,20.5,3.95,151.0,730.0,815.0,0,0,85,11.64383562,111.6,,,,820.0,45.99,45.99,17.8,5.167,30705.0,10.0,0.1,10.0,8.15,8.0,Q3,Above avg (+0.1 to +0.5),10.0,12.600000000000001
138336,383,Leeds,4103.0,Rodillian Academy,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1700.0,1654.0,17.9,WF3 3PS,433028.0,426139.0,E01011500,E02002434,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3834103.0,3.0,10000584,Maintained Academy and School Short inspection,2016-01-26,12/02/2016,2.0,Good,,9.0,9.0,9.0,1.0,Yes,2.0,22/05/2012,2.0,,9.0,48.0,72.6,53.8,0.24,0.08,0.4,99.0,81.2,34.6,4.48,292.0,1800.0,1628.0,172,9.55555556,0,0,90.4,214.0,133.0,62.1,1654.0,86.2,88.2,18.8,16.987,17289.0,6.0,0.226,7.0,23.741,4.0,Q3,Above avg (+0.1 to +0.5),40.0,-22.1
138337,373,Sheffield,5401.0,All Saints' Catholic High School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Roman Catholic,1290.0,1400.0,26.2,S2 2RJ,436216.0,386404.0,E01008095,E02001653,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3735401.0,5.0,ITS440916,Exempt School Inspection,2014-03-06,28/03/2014,2.0,Good,,9.0,9.0,9.0,2.0,9,9.0,10/03/2011,1.0,,9.0,46.3,66.3,39.5,0.05,-0.15,0.24,97.0,70.7,34.6,4.24,205.0,1290.0,1386.0,0,0,96,7.44186047,107.4,320.0,350.0,109.4,1400.0,84.4,84.4,16.6,27.894,9373.0,3.0,0.491,3.0,36.63,2.0,Q3,Average (-0.1 to +0.1),80.0,-53.8
138341,892,Nottingham,5404.0,The Trinity Catholic School A Voluntary Academy,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Roman Catholic,1125.0,1190.0,21.2,NG8 3EZ,453206.0,341605.0,E01013929,E02002887,East Midlands,Urban: Nearer to a major town or city,Not London,8925404.0,5.0,10086765,Exempt School Inspection,2019-03-12,29/04/2019,2.0,Good,,9.0,9.0,9.0,2.0,Yes,2.0,22/10/2008,1.0,,9.0,53.9,80.3,54.9,0.1,-0.11,0.3,94.0,39.4,33.2,4.82,193.0,1190.0,1178.0,12,1.00840336,0,0,99.0,240.0,202.0,84.2,1190.0,68.5,68.5,17.4,23.796,11910.0,4.0,0.374,4.0,18.484,5.0,Q4 (highest),Average (-0.1 to +0.1),70.0,-48.8
138342,868,Windsor and Maidenhead,4506.0,Altwood Church of England School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Church of England,890.0,794.0,25.6,SL6 4PU,486779.0,180447.0,E01016534,E02003426,South East,Urban: Nearer to a major town or city,Not London,8684506.0,1.0,10032890,Requires Improvement S5 Reinspection Visit 2,2017-10-11,22/11/2017,2.0,Good,,9.0,9.0,9.0,2.0,Yes,2.0,30/04/2015,3.0,,9.0,43.4,54.5,33.7,0.2,-0.1,0.51,82.0,7.9,7.9,3.6,101.0,998.0,736.0,262,26.25250501,0,0,73.7,258.0,78.0,30.2,794.0,42.1,49.1,16.2,1.425,33620.0,10.0,0.04,10.0,0.6,10.0,Q2,Above avg (+0.1 to +0.5),10.0,15.600000000000001
138350,855,Leicestershire,4028.0,Ivanhoe School,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,1098.0,799.0,25.5,LE65 1HX,435974.0,317060.0,E01025916,E02005399,East Midlands,Urban: Nearer to a major town or city,Not London,8554028.0,2.0,10379573,S5 Inspection,2025-04-29,12/06/2025,,,,2.0,2.0,2.0,2.0,Yes,9.0,18/03/2014,2.0,,9.0,40.6,57.6,33.3,-0.39,-0.74,-0.05,100.0,30.3,22.7,3.73,66.0,965.0,877.0,88,9.11917098,0,0,90.9,,,,799.0,45.25,46.45,17.2,7.249,28350.0,9.0,0.162,8.0,4.82,9.0,Q1 (lowest),Below avg (-0.5 to -0.1),30.0,-4.5
138351,860,Staffordshire,4007.0,The Rural Enterprise Academy,Free schools,Free Schools,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,,300.0,240.0,22.5,ST19 5PH,392176.0,311645.0,E01029658,E02006174,West Midlands,Smaller rural: Nearer to a major town or city,Not London,8604007.0,3.0,10322832,S5 Inspection,2024-07-09,26/11/2024,4.0,Inadequate,SM,4.0,4.0,3.0,4.0,No,9.0,09/05/2018,2.0,,9.0,37.7,40.0,25.7,-0.21,-0.68,0.26,100.0,0.0,0.0,3.2,35.0,300.0,237.0,63,21,0,0,79.0,,,,240.0,15.0,16.0,15.0,16.683,17576.0,6.0,0.295,6.0,17.135,5.0,Q1 (lowest),Below avg (-0.5 to -0.1),50.0,-27.5
138352,919,Hertfordshire,4504.0,Tring School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Church of England,1507.0,1584.0,11.0,HP23 5JD,492879.0,211913.0,E01023421,E02004859,East of England,Urban: Nearer to a major town or city,Not London,9194504.0,1.0,10037662,S5 Inspection,2017-11-08,13/12/2017,2.0,Good,,9.0,9.0,9.0,2.0,Yes,1.0,23/01/2014,2.0,,9.0,51.3,77.2,57.7,0.24,0.05,0.42,94.0,17.8,11.6,4.27,241.0,1500.0,1558.0,0,0,58,3.86666667,103.9,300.0,366.0,122.0,1584.0,84.29,87.09,18.2,2.99,32737.0,10.0,0.061,10.0,1.783,10.0,Q3,Above avg (+0.1 to +0.5),10.0,1.0
138355,344,Wirral,4060.0,Hilbre High School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,,1160.0,1174.0,28.3,CH48 6EQ,322844.0,387198.0,E01007260,E02001494,North West,Urban: Nearer to a major town or city,Not London,3444060.0,2.0,10012143,Requires Improvement S5 Reinspection Visit 1,2016-06-21,25/07/2016,2.0,Good,,9.0,9.0,9.0,2.0,Yes,2.0,12/02/2014,3.0,,9.0,35.4,45.2,24.4,-0.43,-0.63,-0.23,95.0,7.6,4.6,2.82,197.0,1186.0,1191.0,0,0,5,0.42158516,100.4,239.0,187.0,78.2,1174.0,81.92,81.92,14.3,4.577,31355.0,10.0,0.09,10.0,2.525,10.0,Q1 (lowest),Below avg (-0.5 to -0.1),10.0,18.3
138356,919,Hertfordshire,4614.0,St George's School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Christian,1406.0,1362.0,3.8,AL5 4TD,513565.0,215029.0,E01023689,E02004925,East of England,Urban: Nearer to a major town or city,Not London,9194614.0,1.0,10345343,S5 Inspection,2025-03-11,29/04/2025,,,,1.0,1.0,1.0,1.0,Yes,1.0,10/09/2014,1.0,,9.0,64.2,92.9,80.6,0.65,0.43,0.86,85.0,23.0,21.4,5.45,196.0,1325.0,1379.0,0,0,54,4.0754717,104.1,400.0,417.0,104.2,1362.0,75.09,75.59,18.0,1.956,33412.0,10.0,0.02,10.0,0.516,10.0,Q4 (highest),Well above avg (>+0.5),10.0,-6.2
138360,919,Hertfordshire,5423.0,St Mary's Church of England High School (VA),Academy converter,Academies,Open,Secondary,11.0,19.0,Has a sixth form,Mixed,Non-selective,Church of England,1400.0,982.0,30.9,EN7 5FB,534440.0,201468.0,E01023293,E02004853,East of England,Urban: Nearer to a major town or city,Not London,9195423.0,4.0,10288517,Requires Improvement S5 Reinspection Visit 1,2023-10-10,15/11/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,2.0,17/09/2019,3.0,,3.0,44.3,61.6,38.4,-0.07,-0.26,0.12,98.0,54.2,31.5,3.96,216.0,1320.0,1046.0,274,20.75757576,0,0,79.2,120.0,147.0,122.5,982.0,62.8,67.2,14.6,16.192,18048.0,6.0,0.213,7.0,23.095,4.0,Q2,Average (-0.1 to +0.1),40.0,-9.100000000000001
138361,373,Sheffield,5400.0,Notre Dame High School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Roman Catholic,1328.0,1492.0,15.9,S10 3BT,432224.0,386313.0,E01007862,E02001648,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3735400.0,3.0,10211906,S5 Inspection,2022-01-25,24/03/2022,2.0,Good,,2.0,2.0,2.0,2.0,Yes,2.0,18/09/2008,1.0,,9.0,57.4,83.6,66.7,0.69,0.49,0.88,96.0,51.6,40.8,5.18,213.0,1328.0,1482.0,0,0,154,11.59638554,111.6,328.0,425.0,129.6,1492.0,91.85,92.11,16.2,3.391,32399.0,10.0,0.063,10.0,0.88,10.0,Q4 (highest),Well above avg (>+0.5),10.0,5.9
138368,312,Hillingdon,4000.0,Parkside Studio College,Studio schools,Free Schools,Open,Secondary,13.0,19.0,Has a sixth form,Mixed,Non-selective,Does not apply,300.0,61.0,30.8,UB3 2SE,509087.0,181288.0,E01002401,E02000517,London,Urban: Nearer to a major town or city,Outer London,3124000.0,4.0,10287216,Requires Improvement S5 Reinspection Visit 2,2023-05-04,13/06/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,16/10/2019,3.0,,3.0,35.2,43.8,25.0,-1.31,-2.29,-0.33,50.0,0.0,0.0,2.95,16.0,300.0,64.0,236,78.66666667,0,0,21.3,180.0,6.0,3.3,61.0,7.0,7.0,8.7,28.521,9029.0,3.0,0.529,3.0,26.525,4.0,Q1 (lowest),Well below avg (<-0.5),80.0,-49.2
138370,880,Torbay,4000.0,Torquay Academy,Academy sponsor led,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,,1400.0,1453.0,31.1,TQ2 7NU,290674.0,65594.0,E01015258,E02003157,South West,Urban: Further from a major town or city,Not London,8804000.0,4.0,10012373,Requires Improvement S5 Reinspection Visit 1,2016-06-14,08/09/2016,2.0,Good,,9.0,9.0,9.0,2.0,Yes,2.0,04/06/2014,3.0,,9.0,44.6,70.3,47.2,0.03,-0.15,0.21,99.0,3.1,2.6,3.67,229.0,1400.0,1447.0,0,0,47,3.35714286,103.4,200.0,227.0,113.5,1453.0,86.7,86.7,16.8,27.402,9653.0,3.0,0.452,3.0,24.968,4.0,Q2,Average (-0.1 to +0.1),80.0,-48.9
138373,935,Suffolk,4007.0,Chantry Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Not applicable,Mixed,Non-selective,,1020.0,984.0,37.3,IP2 9LR,614696.0,243131.0,E01029986,E02006254,East of England,Urban: Nearer to a major town or city,Not London,9354007.0,4.0,10323722,S5 Inspection,2024-04-30,13/06/2024,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,06/11/2018,2.0,,9.0,35.5,50.6,31.8,-0.51,-0.73,-0.3,97.0,16.5,8.0,3.04,176.0,1050.0,948.0,102,9.71428571,0,0,90.3,,,,984.0,173.44,193.44,5.1,44.828,3404.0,2.0,0.535,3.0,58.126,1.0,Q1 (lowest),Well below avg (<-0.5),80.0,-42.7
138374,335,Walsall,4003.0,West Walsall E-ACT Academy,Academy sponsor led,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,,1100.0,1186.0,54.9,WS2 9UA,399434.0,298258.0,E01010362,E02002135,West Midlands,Urban: Nearer to a major town or city,Not London,3354003.0,5.0,10021068,Schools into Special Measures Visit 3,2017-10-31,23/11/2017,2.0,Good,,9.0,9.0,9.0,2.0,Yes,2.0,09/03/2016,4.0,SM,9.0,38.7,50.2,29.9,0.1,-0.11,0.31,87.0,38.8,19.4,3.48,201.0,1200.0,1177.0,23,1.91666667,0,0,98.1,200.0,113.0,56.5,1186.0,64.0,69.8,17.0,48.249,2682.0,1.0,0.881,1.0,53.339,1.0,Q1 (lowest),Average (-0.1 to +0.1),100.0,-45.1
138375,933,Somerset,4001.0,Bridgwater College Academy,Academy sponsor led,Academies,Open,All-through,3.0,16.0,Does not have a sixth form,Mixed,Non-selective,,1880.0,1576.0,36.1,TA6 4QY,331430.0,137450.0,E01029106,E02006068,South West,Urban: Nearer to a major town or city,Not London,9334001.0,4.0,10256612,S5 Inspection,2023-05-10,28/06/2023,3.0,Requires improvement,,3.0,2.0,2.0,2.0,Yes,9.0,28/06/2016,2.0,,9.0,33.0,38.0,21.1,-0.8,-1.02,-0.58,95.0,84.9,20.5,3.07,166.0,1890.0,1539.0,351,18.57142857,0,0,81.4,,,,1562.0,89.33,95.43,16.4,56.668,1372.0,1.0,0.632,2.0,89.565,1.0,Q1 (lowest),Well below avg (<-0.5),90.0,-53.9
138385,839,"Bournemouth, Christchurch and Poole",4000.0,LeAF Studio,Studio schools,Free Schools,Open,Secondary,13.0,19.0,Has a sixth form,Mixed,Non-selective,Does not apply,500.0,460.0,23.5,BH11 9JW,405676.0,96174.0,E01015312,E02003176,South West,Urban: Nearer to a major town or city,Not London,8394000.0,3.0,10344635,S5 Inspection,2024-09-24,21/10/2024,,,,2.0,2.0,1.0,2.0,Yes,2.0,22/01/2019,2.0,,9.0,42.5,59.3,32.1,-0.18,-0.5,0.14,93.0,6.2,4.9,3.41,81.0,500.0,436.0,64,12.8,0,0,87.2,260.0,202.0,77.7,460.0,23.0,24.0,19.2,45.993,3175.0,1.0,0.587,2.0,61.803,1.0,Q2,Below avg (-0.5 to -0.1),90.0,-66.5
138411,891,Nottinghamshire,4010.0,Meden School,Academy sponsor led,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,,1356.0,1064.0,36.6,NG20 0QN,456935.0,368332.0,E01028223,E02005881,East Midlands,Larger rural: Further from a major town or city,Not London,8914010.0,4.0,10250068,S5 Inspection,2023-06-27,10/09/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,2.0,14/05/2014,2.0,,9.0,40.6,52.8,29.2,0.06,-0.15,0.26,95.0,5.1,1.5,3.38,195.0,1356.0,1074.0,282,20.79646018,0,0,79.2,170.0,83.0,48.8,1064.0,51.03,53.03,20.1,24.942,11153.0,4.0,0.259,6.0,24.805,4.0,Q1 (lowest),Average (-0.1 to +0.1),50.0,-13.399999999999999
138414,373,Sheffield,4000.0,Chaucer School,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Not applicable,Mixed,Non-selective,,900.0,794.0,57.8,S5 8NH,434179.0,392315.0,E01008118,E02001619,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3734000.0,5.0,10346447,Special Measures S5 ReInspection,2025-02-25,22/04/2025,,,,3.0,3.0,3.0,3.0,Yes,9.0,07/06/2022,4.0,SM,3.0,28.0,40.5,20.9,-1.14,-1.37,-0.91,92.0,29.7,6.3,2.41,158.0,900.0,823.0,77,8.55555556,0,0,91.4,,,,794.0,47.56,48.56,16.4,53.331,1828.0,1.0,0.753,1.0,79.332,1.0,Q1 (lowest),Well below avg (<-0.5),100.0,-42.2
138421,916,Gloucestershire,4005.0,The Dean Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Not applicable,Mixed,Non-selective,,1095.0,734.0,31.6,GL15 5DZ,363079.0,202707.0,E01022226,E02004634,South West,Larger rural: Further from a major town or city,Not London,9164005.0,3.0,10200950,Requires Improvement S5 Reinspection Visit 1,2021-09-22,21/10/2021,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,22/11/2017,3.0,,9.0,39.3,55.3,29.3,0.02,-0.24,0.28,93.0,26.0,7.3,3.34,123.0,1095.0,688.0,407,37.16894977,0,0,62.8,,,,734.0,41.35,42.35,17.3,17.943,16406.0,5.0,0.398,4.0,26.069,4.0,Q1 (lowest),Average (-0.1 to +0.1),70.0,-38.4
138435,860,Staffordshire,4006.0,Lift Tamworth,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Not applicable,Mixed,Non-selective,,900.0,605.0,44.1,B77 2NE,422493.0,302093.0,E01029829,E02006226,West Midlands,Urban: Nearer to a major town or city,Not London,8604006.0,4.0,10343976,Requires Improvement S5 Reinspection Visit 4,2025-01-21,02/03/2025,,,,2.0,2.0,2.0,2.0,Yes,9.0,14/06/2022,3.0,,3.0,36.3,47.8,19.4,-0.63,-0.88,-0.39,95.0,47.8,6.0,3.04,134.0,960.0,618.0,342,35.625,0,0,64.4,,,,605.0,33.37,36.97,16.4,21.477,13545.0,5.0,0.351,5.0,30.679,3.0,Q1 (lowest),Well below avg (<-0.5),60.0,-15.899999999999999
138437,850,Hampshire,4004.0,Bridgemary School,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Not applicable,Mixed,Non-selective,,1200.0,791.0,38.1,PO13 0JN,458178.0,102989.0,E01022803,E02004741,South East,Urban: Nearer to a major town or city,Not London,8504004.0,3.0,10288025,Requires Improvement S5 Reinspection Visit 1,2023-12-06,21/01/2024,3.0,Requires improvement,,3.0,2.0,2.0,2.0,Yes,9.0,25/02/2020,3.0,,3.0,32.7,39.2,18.1,-1.01,-1.23,-0.79,92.0,5.4,1.8,2.53,166.0,1200.0,800.0,400,33.33333333,0,0,66.7,,,,791.0,41.08,42.3,18.7,34.946,6191.0,2.0,0.511,3.0,45.968,2.0,Q1 (lowest),Well below avg (<-0.5),80.0,-41.9
138439,826,Milton Keynes,4002.0,Lift Sir Herbert Leon,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,,750.0,647.0,50.1,MK2 3HQ,487516.0,232076.0,E01034454,E02003490,South East,Urban: Nearer to a major town or city,Not London,8264002.0,5.0,10321958,Special Measures S5 ReInspection,2024-10-08,19/11/2024,,,,2.0,2.0,2.0,2.0,Yes,9.0,05/05/2022,4.0,SM,3.0,36.3,54.9,37.7,-1.02,-1.29,-0.74,82.0,7.4,4.1,3.16,122.0,984.0,663.0,321,32.62195122,0,0,67.4,,,,647.0,31.62,40.62,15.9,42.026,4056.0,2.0,0.591,2.0,52.007,1.0,Q1 (lowest),Well below avg (<-0.5),90.0,-39.9
138448,801,"Bristol, City of",4003.0,Orchard School Bristol,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Not applicable,Mixed,Non-selective,,1080.0,947.0,43.6,BS7 0XZ,359776.0,177937.0,E01014630,E02003016,South West,Urban: Nearer to a major town or city,Not London,8014003.0,4.0,10002450,Requires Improvement S5 Reinspection Visit 1,2015-10-20,17/11/2015,2.0,Good,,9.0,9.0,9.0,2.0,Yes,9.0,26/09/2013,3.0,,9.0,39.6,52.7,34.1,-0.31,-0.53,-0.09,92.0,68.9,23.4,3.63,167.0,925.0,916.0,9,0.97297297,0,0,99.0,,,,947.0,58.2,60.2,15.7,38.26,5077.0,2.0,0.704,1.0,44.816,2.0,Q1 (lowest),Below avg (-0.5 to -0.1),100.0,-56.4
